iter	Passed	Remaining
5766	705460	2964351
5767	705567	2964165
5768	705680	2964006
5769	705787	2963817
5770	705889	2963609
5771	706006	2963465
5772	706116	2963290
5773	706225	2963114
5774	706328	2962911
5775	706447	2962774
5776	706556	2962594
5777	706662	2962404
5778	706761	2962183
5779	706864	2961982
5780	706980	2961834
5781	707086	2961643
5782	707211	2961533
5783	707389	2961644
5784	707487	2961418
5785	707602	2961268
5786	707718	2961116
5787	707818	2960904
5788	707921	2960700
5789	708020	2960479
5790	708127	2960292
5791	708232	2960099
5792	708316	2959816
5793	708425	2959640
5794	708554	2959543
5795	708660	2959354
5796	708768	2959174
5797	708872	2958976
5798	708980	2958792
5799	709077	2958563
5800	709187	2958392
5801	709293	2958203
5802	709411	2958063
5803	709513	2957856
5804	709636	2957734
5805	709745	2957556
5806	709865	2957427
5807	709979	2957268
5808	710092	2957107
5809	710191	2956890
5810	710288	2956662
5811	710392	2956463
5812	710496	2956265
5813	710599	2956064
5814	710708	2955885
5815	710826	2955745
5816	710940	2955591
5817	711049	2955415
5818	711141	2955168
5819	711268	2955063
5820	711368	2954847
5821	711498	2954760
5822	711607	2954582
5823	711713	2954395
5824	711827	2954235
5825	711950	2954119
5826	712072	2953995
5827	712183	2953824
5828	712288	2953632
5829	712388	2953418
5830	712490	2953213
5831	712600	2953041
5832	712701	2952830
5833	712817	2952683
5834	712917	2952468
5835	713033	2952322
5836	713144	2952152
5837	713268	2952038
5838	713389	2951909
5839	713492	2951708
5840	713610	2951569
5841	713713	2951368
5842	713816	2951165
5843	713916	2950951
5844	714024	2950769
5845	714129	2950578
5846	714235	2950388
5847	714360	2950280
5848	714500	2950230
5849	714611	2950061
5850	714714	2949862
5851	714805	2949610
5852	714966	2949648
5853	715065	2949430
5854	715166	2949221
5855	715252	2948948
5856	715368	2948804
5857	715455	2948538
5858	715586	2948452
5859	715707	2948323
5860	715798	2948072
5861	715912	2947919
5862	716007	2947684
5863	716100	2947441
5864	716252	2947443
5865	716441	2947594
5866	716551	2947424
5867	716665	2947266
5868	716811	2947244
5869	716967	2947262
5870	717077	2947089
5871	717199	2946968
5872	717311	2946801
5873	717403	2946558
5874	717526	2946437
5875	717629	2946237
5876	717730	2946027
5877	717844	2945874
5878	717960	2945724
5879	718078	2945588
5880	718188	2945416
5881	718303	2945263
5882	718408	2945072
5883	718511	2944871
5884	718615	2944675
5885	718733	2944534
5886	718847	2944381
5887	718973	2944272
5888	719080	2944091
5889	719205	2943982
5890	719331	2943874
5891	719444	2943715
5892	719550	2943526
5893	719677	2943422
5894	719842	2943479
5895	720051	2943712
5896	720161	2943538
5897	720301	2943490
5898	720448	2943469
5899	720575	2943368
5900	720687	2943204
5901	720804	2943062
5902	720912	2942883
5903	721019	2942695
5904	721131	2942535
5905	721240	2942359
5906	721476	2942702
5907	721596	2942571
5908	721715	2942436
5909	721829	2942279
5910	721941	2942117
5911	722048	2941933
5912	722166	2941791
5913	722275	2941615
5914	722387	2941455
5915	722502	2941302
5916	722613	2941135
5917	722723	2940963
5918	722852	2940870
5919	722997	2940840
5920	723107	2940671
5921	723204	2940445
5922	723328	2940330
5923	723443	2940177
5924	723545	2939976
5925	723651	2939787
5926	723760	2939612
5927	723870	2939439
5928	723990	2939309
5929	724192	2939513
5930	724308	2939367
5931	724412	2939169
5932	724520	2938992
5933	724622	2938788
5934	724737	2938635
5935	724848	2938470
5936	724974	2938361
5937	725079	2938171
5938	725195	2938025
5939	725313	2937884
5940	725443	2937796
5941	725554	2937627
5942	725660	2937443
5943	725759	2937225
5944	725863	2937029
5945	725983	2936900
5946	726100	2936755
5947	726214	2936601
5948	726322	2936423
5949	726426	2936230
5950	726584	2936252
5951	726702	2936112
5952	726805	2935912
5953	726905	2935700
5954	727022	2935560
5955	727149	2935458
5956	727263	2935303
5957	727372	2935127
5958	727491	2934994
5959	727603	2934831
5960	727713	2934660
5961	727836	2934540
5962	727942	2934355
5963	728045	2934154
5964	728143	2933934
5965	728256	2933775
5966	728351	2933548
5967	728459	2933369
5968	728566	2933183
5969	728671	2932992
5970	728780	2932821
5971	728895	2932668
5972	729019	2932555
5973	729134	2932403
5974	729226	2932160
5975	729332	2931973
5976	729438	2931789
5977	729535	2931565
5978	729639	2931372
5979	729742	2931173
5980	729861	2931039
5981	729965	2930845
5982	730084	2930711
5983	730200	2930565
5984	730302	2930360
5985	730407	2930171
5986	730517	2929999
5987	730618	2929796
5988	730735	2929653
5989	730837	2929448
5990	730928	2929204
5991	731064	2929139
5992	731226	2929176
5993	731391	2929227
5994	731597	2929441
5995	731770	2929524
5996	731958	2929664
5997	732124	2929719
5998	732284	2929749
5999	732457	2929830
6000	732591	2929755
6001	732807	2930008
6002	733022	2930258
6003	733351	2930962
6004	733546	2931131
6005	733691	2931101
6006	733838	2931078
6007	734004	2931129
6008	734179	2931218
6009	734312	2931141
6010	734440	2931042
6011	734568	2930943
6012	734719	2930934
6013	734875	2930948
6014	735027	2930944
6015	735151	2930829
6016	735317	2930882
6017	735477	2930912
6018	735606	2930814
6019	735741	2930742
6020	735883	2930701
6021	736008	2930588
6022	736143	2930519
6023	736275	2930436
6024	736418	2930395
6025	736562	2930360
6026	736706	2930323
6027	736816	2930154
6028	736920	2929959
6029	737031	2929792
6030	737149	2929652
6031	737253	2929458
6032	737375	2929334
6033	737473	2929114
6034	737585	2928952
6035	737691	2928765
6036	737815	2928651
6037	737926	2928483
6038	738023	2928264
6039	738127	2928069
6040	738232	2927876
6041	738336	2927682
6042	738455	2927550
6043	738554	2927335
6044	738663	2927161
6045	738770	2926979
6046	738874	2926784
6047	739003	2926687
6048	739123	2926559
6049	739228	2926367
6050	739338	2926198
6051	739436	2925980
6052	739548	2925816
6053	739666	2925677
6054	739769	2925478
6055	739898	2925382
6056	740002	2925190
6057	740112	2925020
6058	740248	2924951
6059	740357	2924778
6060	740457	2924568
6061	740566	2924395
6062	740701	2924324
6063	740801	2924115
6064	740906	2923922
6065	741009	2923725
6066	741111	2923525
6067	741220	2923350
6068	741342	2923229
6069	741464	2923105
6070	741559	2922876
6071	741668	2922702
6072	741795	2922599
6073	741904	2922423
6074	742007	2922227
6075	742110	2922029
6076	742210	2921819
6077	742317	2921639
6078	742415	2921422
6079	742525	2921251
6080	742749	2921530
6081	742863	2921374
6082	742960	2921156
6083	743078	2921016
6084	743179	2920813
6085	743293	2920655
6086	743395	2920455
6087	743508	2920298
6088	743616	2920120
6089	743736	2919991
6090	743874	2919928
6091	743998	2919815
6092	744112	2919660
6093	744216	2919469
6094	744331	2919320
6095	744438	2919137
6096	744536	2918919
6097	744644	2918744
6098	744758	2918588
6099	744874	2918442
6100	744983	2918268
6101	745120	2918206
6102	745237	2918061
6103	745340	2917866
6104	745456	2917721
6105	745568	2917559
6106	745685	2917416
6107	745793	2917238
6108	745893	2917030
6109	746059	2917080
6110	746175	2916934
6111	746307	2916850
6112	746406	2916636
6113	746517	2916472
6114	746627	2916305
6115	746735	2916124
6116	746841	2915941
6117	746942	2915735
6118	747037	2915511
6119	747145	2915332
6120	747255	2915164
6121	747387	2915079
6122	747505	2914943
6123	747612	2914759
6124	747710	2914546
6125	747827	2914404
6126	747928	2914197
6127	748047	2914064
6128	748156	2913892
6129	748266	2913721
6130	748372	2913538
6131	748472	2913331
6132	748593	2913205
6133	748706	2913047
6134	748821	2912896
6135	748918	2912677
6136	749026	2912501
6137	749127	2912296
6138	749226	2912085
6139	749339	2911927
6140	749434	2911699
6141	749539	2911513
6142	749641	2911314
6143	749765	2911199
6144	749888	2911079
6145	750004	2910934
6146	750107	2910739
6147	750208	2910537
6148	750308	2910328
6149	750411	2910130
6150	750519	2909957
6151	750621	2909755
6152	750716	2909528
6153	750822	2909347
6154	750944	2909223
6155	751065	2909096
6156	751167	2908900
6157	751274	2908718
6158	751374	2908509
6159	751487	2908354
6160	751588	2908151
6161	751693	2907962
6162	751793	2907755
6163	751907	2907601
6164	752014	2907423
6165	752120	2907240
6166	752247	2907137
6167	752347	2906931
6168	752450	2906733
6169	752564	2906583
6170	752658	2906350
6171	752746	2906099
6172	752849	2905903
6173	752965	2905759
6174	753141	2905845
6175	753265	2905729
6176	753386	2905605
6177	753489	2905409
6178	753610	2905285
6179	753736	2905180
6180	753843	2904997
6181	753960	2904857
6182	754064	2904668
6183	754170	2904482
6184	754287	2904341
6185	754399	2904182
6186	754520	2904058
6187	754638	2903920
6188	754750	2903757
6189	754870	2903628
6190	754976	2903445
6191	755076	2903238
6192	755199	2903122
6193	755298	2902912
6194	755404	2902728
6195	755522	2902590
6196	755628	2902409
6197	755748	2902279
6198	755851	2902084
6199	755951	2901878
6200	756053	2901680
6201	756160	2901500
6202	756262	2901301
6203	756364	2901102
6204	756462	2900891
6205	756567	2900702
6206	756669	2900507
6207	756772	2900310
6208	756892	2900181
6209	756997	2899996
6210	757098	2899792
6211	757198	2899586
6212	757302	2899396
6213	757404	2899199
6214	757502	2898987
6215	757604	2898786
6216	757698	2898557
6217	757797	2898349
6218	757898	2898148
6219	758013	2898001
6220	758136	2897881
6221	758236	2897677
6222	758336	2897471
6223	758448	2897312
6224	758559	2897150
6225	758658	2896941
6226	758748	2896696
6227	758847	2896485
6228	758946	2896277
6229	759052	2896094
6230	759163	2895931
6231	759270	2895754
6232	759387	2895615
6233	759496	2895443
6234	759597	2895242
6235	759683	2894982
6236	759810	2894880
6237	759915	2894695
6238	760020	2894510
6239	760126	2894329
6240	760230	2894138
6241	760329	2893930
6242	760473	2893891
6243	760600	2893790
6244	760710	2893623
6245	760833	2893506
6246	760946	2893352
6247	761042	2893129
6248	761145	2892936
6249	761259	2892785
6250	761358	2892577
6251	761476	2892442
6252	761584	2892266
6253	761714	2892177
6254	761872	2892194
6255	761991	2892060
6256	762101	2891892
6257	762211	2891725
6258	762327	2891581
6259	762419	2891348
6260	762527	2891175
6261	762642	2891024
6262	762759	2890887
6263	762891	2890804
6264	762993	2890608
6265	763107	2890456
6266	763215	2890283
6267	763320	2890095
6268	763430	2889931
6269	763543	2889772
6270	763646	2889581
6271	763743	2889366
6272	763841	2889153
6273	763960	2889023
6274	764075	2888876
6275	764183	2888702
6276	764296	2888547
6277	764407	2888382
6278	764512	2888200
6279	764618	2888019
6280	764733	2887869
6281	764839	2887690
6282	764954	2887541
6283	765055	2887342
6284	765176	2887216
6285	765286	2887049
6286	765395	2886880
6287	765500	2886696
6288	765608	2886522
6289	765712	2886332
6290	765815	2886142
6291	765922	2885965
6292	766029	2885788
6293	766129	2885582
6294	766237	2885411
6295	766357	2885281
6296	766477	2885155
6297	766583	2884973
6298	766684	2884774
6299	766790	2884591
6300	766901	2884431
6301	767009	2884256
6302	767108	2884050
6303	767220	2883891
6304	767313	2883663
6305	767419	2883480
6306	767534	2883335
6307	767648	2883185
6308	767763	2883037
6309	767872	2882866
6310	767974	2882672
6311	768071	2882459
6312	768171	2882255
6313	768276	2882069
6314	768377	2881871
6315	768474	2881658
6316	768583	2881488
6317	768699	2881345
6318	768816	2881205
6319	768923	2881030
6320	769031	2880857
6321	769249	2881094
6322	769363	2880945
6323	769455	2880712
6324	769557	2880516
6325	769670	2880364
6326	769772	2880166
6327	769888	2880025
6328	770018	2879935
6329	770117	2879727
6330	770223	2879549
6331	770318	2879326
6332	770420	2879133
6333	770525	2878948
6334	770638	2878793
6335	770750	2878637
6336	770851	2878439
6337	770958	2878259
6338	771062	2878072
6339	771177	2877927
6340	771288	2877766
6341	771388	2877563
6342	771494	2877384
6343	771594	2877181
6344	771697	2876990
6345	771803	2876810
6346	771909	2876629
6347	772021	2876473
6348	772124	2876283
6349	772239	2876136
6350	772359	2876009
6351	772468	2875841
6352	772569	2875641
6353	772696	2875541
6354	772795	2875332
6355	772902	2875160
6356	773010	2874984
6357	773107	2874774
6358	773228	2874648
6359	773400	2874716
6360	773519	2874583
6361	773623	2874397
6362	773732	2874227
6363	773841	2874060
6364	773945	2873871
6365	774042	2873660
6366	774151	2873491
6367	774267	2873348
6368	774367	2873148
6369	774473	2872969
6370	774585	2872812
6371	774707	2872689
6372	774835	2872594
6373	774941	2872413
6374	775031	2872177
6375	775130	2871970
6376	775235	2871788
6377	775340	2871603
6378	775446	2871426
6379	775554	2871254
6380	775657	2871062
6381	775776	2870933
6382	775890	2870782
6383	775990	2870581
6384	776087	2870368
6385	776182	2870150
6386	776284	2869956
6387	776403	2869824
6388	776510	2869647
6389	776605	2869429
6390	776711	2869249
6391	776816	2869069
6392	776918	2868875
6393	777038	2868746
6394	777152	2868598
6395	777259	2868423
6396	777370	2868264
6397	777473	2868073
6398	777576	2867881
6399	777678	2867688
6400	777781	2867499
6401	777884	2867310
6402	777994	2867144
6403	778102	2866976
6404	778222	2866848
6405	778341	2866718
6406	778448	2866540
6407	778550	2866347
6408	778653	2866158
6409	778755	2865964
6410	778854	2865761
6411	778955	2865565
6412	779056	2865367
6413	779159	2865177
6414	779271	2865023
6415	779392	2864899
6416	779512	2864770
6417	779609	2864560
6418	779723	2864410
6419	779833	2864246
6420	779932	2864045
6421	780038	2863867
6422	780141	2863676
6423	780254	2863523
6424	780356	2863331
6425	780491	2863257
6426	780608	2863121
6427	780710	2862928
6428	780819	2862762
6429	780923	2862576
6430	781037	2862428
6431	781145	2862255
6432	781252	2862082
6433	781361	2861916
6434	781460	2861712
6435	781570	2861550
6436	781692	2861430
6437	781808	2861287
6438	781916	2861117
6439	782021	2860937
6440	782117	2860722
6441	782222	2860540
6442	782335	2860388
6443	782430	2860169
6444	782537	2859995
6445	782638	2859800
6446	782750	2859641
6447	782863	2859490
6448	782993	2859402
6449	783104	2859240
6450	783208	2859055
6451	783311	2858867
6452	783414	2858679
6453	783514	2858480
6454	783623	2858315
6455	783731	2858143
6456	783842	2857985
6457	783946	2857801
6458	784058	2857643
6459	784172	2857495
6460	784273	2857299
6461	784377	2857116
6462	784494	2856977
6463	784589	2856760
6464	784702	2856608
6465	784810	2856438
6466	784911	2856244
6467	785008	2856033
6468	785115	2855858
6469	785239	2855748
6470	785354	2855604
6471	785464	2855438
6472	785580	2855301
6473	785739	2855313
6474	785850	2855154
6475	785957	2854982
6476	786060	2854793
6477	786163	2854606
6478	786274	2854445
6479	786365	2854214
6480	786494	2854120
6481	786600	2853943
6482	786702	2853751
6483	786807	2853572
6484	786908	2853378
6485	787007	2853175
6486	787111	2852992
6487	787218	2852819
6488	787331	2852666
6489	787443	2852512
6490	787555	2852354
6491	787673	2852221
6492	787779	2852043
6493	787877	2851840
6494	787966	2851600
6495	788068	2851411
6496	788181	2851258
6497	788274	2851036
6498	788381	2850863
6499	788493	2850708
6500	788600	2850534
6501	788714	2850386
6502	788827	2850234
6503	788933	2850060
6504	789038	2849877
6505	789144	2849700
6506	789242	2849495
6507	789348	2849319
6508	789449	2849123
6509	789554	2848944
6510	789666	2848791
6511	789778	2848635
6512	789896	2848502
6513	790021	2848395
6514	790131	2848231
6515	790239	2848062
6516	790350	2847905
6517	790449	2847703
6518	790555	2847527
6519	790668	2847376
6520	790773	2847197
6521	790877	2847013
6522	790973	2846802
6523	791086	2846651
6524	791192	2846473
6525	791284	2846248
6526	791394	2846085
6527	791506	2845932
6528	791604	2845725
6529	791697	2845504
6530	791805	2845335
6531	791906	2845141
6532	791996	2844908
6533	792114	2844773
6534	792229	2844631
6535	792340	2844471
6536	792442	2844282
6537	792545	2844094
6538	792638	2843875
6539	792744	2843697
6540	792854	2843537
6541	792955	2843343
6542	793047	2843115
6543	793158	2842960
6544	793252	2842739
6545	793421	2842789
6546	793546	2842684
6547	793649	2842495
6548	793749	2842300
6549	793863	2842153
6550	793958	2841938
6551	794052	2841718
6552	794158	2841541
6553	794275	2841408
6554	794378	2841221
6555	794479	2841026
6556	794596	2840892
6557	794727	2840805
6558	794838	2840649
6559	794936	2840442
6560	795047	2840286
6561	795152	2840108
6562	795251	2839906
6563	795363	2839754
6564	795464	2839561
6565	795577	2839407
6566	795681	2839226
6567	795794	2839077
6568	795910	2838937
6569	796011	2838743
6570	796111	2838549
6571	796221	2838386
6572	796329	2838217
6573	796439	2838058
6574	796542	2837872
6575	796652	2837711
6576	796774	2837592
6577	796879	2837414
6578	796996	2837279
6579	797120	2837168
6580	797226	2836993
6581	797319	2836769
6582	797427	2836604
6583	797535	2836435
6584	797635	2836240
6585	797751	2836098
6586	797851	2835903
6587	797961	2835744
6588	798076	2835599
6589	798203	2835498
6590	798315	2835347
6591	798417	2835155
6592	798521	2834975
6593	798627	2834801
6594	798728	2834608
6595	798838	2834447
6596	798942	2834264
6597	799052	2834105
6598	799159	2833933
6599	799260	2833743
6600	799380	2833617
6601	799501	2833493
6602	799608	2833323
6603	799725	2833186
6604	799831	2833012
6605	799933	2832826
6606	800039	2832649
6607	800151	2832498
6608	800257	2832322
6609	800355	2832119
6610	800467	2831966
6611	800574	2831797
6612	800694	2831670
6613	800796	2831482
6614	800890	2831266
6615	800993	2831082
6616	801103	2830920
6617	801218	2830776
